,emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
454,14964,0.09,0.95,6,271,4,0,1,0,sales,low
455,11294,0.87,0.48,5,170,3,0,0,0,sales,low
456,6972,0.81,0.77,5,102,5,0,0,0,sales,medium
457,883,0.11,0.79,6,294,4,0,1,0,technical,medium
458,2057,0.81,0.61,5,231,2,0,0,0,RandD,medium
459,2567,0.63,0.86,4,271,3,1,0,0,support,medium
460,9391,0.66,0.57,4,220,2,1,0,0,support,medium
461,11414,0.16,0.72,3,203,3,0,0,0,sales,medium
462,3586,0.85,0.62,2,280,4,0,0,0,RandD,low
463,4290,0.8,0.41,3,188,4,0,0,0,sales,high
464,12327,0.37,0.52,2,157,3,0,1,0,sales,low
465,5637,0.98,0.92,4,175,2,0,0,0,IT,medium
466,8128,0.72,0.88,3,224,3,0,0,0,technical,low
467,5274,0.13,0.63,6,219,6,0,0,0,marketing,low
468,4340,0.73,0.85,5,224,4,0,0,0,IT,low
469,7075,0.93,0.57,5,143,2,0,0,0,support,medium
470,4246,0.91,0.97,4,183,3,0,0,0,support,low
471,6204,0.7,0.93,4,241,3,0,0,0,sales,low
472,1103,0.43,0.47,2,130,3,0,1,0,technical,low
473,4179,0.95,0.67,4,270,4,0,0,0,support,medium
474,5308,0.36,0.42,2,192,2,0,0,0,technical,low
475,11000,0.79,0.67,5,156,2,0,0,0,product_mng,low
476,11509,0.55,0.52,4,168,8,0,0,0,support,low
477,14066,0.7,0.93,3,250,3,0,0,0,marketing,low
478,557,0.46,0.48,2,141,3,1,1,0,sales,low
479,12499,0.44,0.48,2,143,3,0,1,0,technical,medium
480,5253,0.82,0.6,3,261,2,1,0,0,IT,medium
481,11028,0.57,0.72,4,214,2,1,0,0,sales,low
482,2278,0.75,0.73,2,152,4,0,0,0,IT,low
483,3213,0.52,0.95,5,234,3,0,0,0,marketing,low
484,12855,0.91,0.78,3,269,3,1,0,0,technical,high
485,9434,0.49,0.77,3,147,3,0,0,0,support,low
486,2330,0.66,0.77,2,171,2,0,0,0,technical,medium
487,4298,0.78,0.98,5,252,3,0,0,0,sales,high
488,9604,0.77,0.86,3,101,5,0,0,0,IT,low
489,2014,0.73,0.62,3,218,3,0,0,0,accounting,medium
490,7269,0.95,0.54,4,255,2,0,0,0,sales,low
491,13970,0.58,0.84,4,206,7,0,0,1,management,high
492,9063,0.84,0.5,3,227,2,0,0,0,support,low
493,8831,0.52,0.63,4,136,2,0,0,0,support,medium
494,13620,0.69,0.59,4,264,3,0,0,0,sales,medium
495,7121,0.57,0.95,3,274,4,0,0,0,sales,low
496,2643,0.85,0.91,4,145,3,0,0,0,support,medium
497,12845,0.19,0.63,6,241,6,0,0,0,sales,high
498,2411,0.58,0.5,2,132,3,0,0,0,support,medium
499,13608,0.63,0.48,4,180,4,0,0,0,management,high
500,13730,0.63,0.93,4,233,3,0,0,0,IT,medium
501,10250,0.7,0.79,4,194,3,0,0,0,sales,medium
502,13871,0.15,0.81,5,280,3,1,0,0,RandD,high
503,7597,0.84,0.54,4,179,2,0,0,0,technical,low
504,9700,0.75,0.92,3,160,3,1,0,0,technical,medium
505,2793,0.96,0.92,4,148,3,0,0,0,technical,medium
506,8928,0.91,0.63,4,210,3,0,0,0,RandD,medium
507,11987,0.48,0.5,5,142,4,0,0,0,IT,medium
508,14165,0.48,0.72,3,143,4,0,0,0,sales,medium
509,10589,0.81,0.64,4,213,3,0,0,0,support,medium
510,12948,0.87,0.93,3,173,2,0,0,0,support,low
511,4822,0.71,0.88,4,266,3,0,0,0,sales,high
512,11580,0.53,0.99,3,223,10,0,0,0,marketing,low
513,1733,0.84,0.97,5,256,5,0,1,0,support,low
514,11555,0.66,0.51,4,254,2,0,0,0,sales,medium
515,11069,0.12,0.49,4,191,5,0,0,0,IT,low
516,1047,0.86,1.0,4,250,6,0,1,0,support,medium
517,9097,0.83,0.88,3,223,3,1,0,0,sales,low
518,13483,0.58,0.59,3,207,7,0,0,1,management,medium
519,5294,0.53,0.59,3,163,4,0,0,0,accounting,low
520,5139,0.61,0.65,2,117,2,1,0,0,sales,medium
521,2408,0.69,0.63,4,217,3,0,0,0,technical,medium
522,3793,0.68,1.0,5,203,2,0,0,0,support,low
523,7441,0.69,0.64,4,190,4,0,0,0,technical,medium
524,14577,0.91,0.87,4,235,5,0,1,0,technical,low
525,9842,0.86,0.8,5,134,2,0,0,0,IT,low
526,2110,0.98,0.92,4,201,3,1,0,0,support,low
527,12027,0.82,0.87,4,239,5,0,1,0,sales,low
528,4806,0.49,0.61,3,148,2,1,0,0,RandD,low
529,12564,0.1,0.77,7,291,4,0,1,0,accounting,low
530,13905,0.14,0.58,3,179,5,0,0,0,support,low
531,4129,0.47,0.62,6,171,5,1,0,0,marketing,high
532,2108,0.59,0.88,4,155,3,1,0,0,support,low
533,4048,0.67,0.81,3,221,4,1,0,0,accounting,medium
534,8523,0.31,0.53,2,146,3,1,0,0,support,low
535,14132,0.19,0.61,4,127,8,0,0,0,sales,low
536,12860,0.99,0.81,3,183,2,0,0,0,technical,low
537,6205,0.49,0.68,4,201,4,0,0,0,sales,medium
538,4420,0.83,0.53,3,232,3,1,0,0,product_mng,low
539,9694,0.92,0.54,3,246,3,0,0,0,RandD,medium
540,4113,0.88,0.98,3,160,2,0,0,0,product_mng,medium
541,5673,0.77,0.8,4,167,3,0,0,0,sales,medium
542,12659,0.38,0.53,2,146,3,0,1,0,support,low
543,8755,0.66,0.69,3,257,2,0,0,0,support,medium
544,5216,0.8,0.51,4,213,3,0,0,0,sales,medium
545,13235,0.79,0.82,4,220,3,0,0,0,sales,medium
546,6116,0.63,0.86,4,169,2,0,0,0,sales,high
547,9007,0.85,0.99,4,233,2,0,0,0,marketing,high
548,8763,0.91,0.67,5,137,3,0,0,0,management,medium
549,7161,0.46,0.53,3,135,2,0,0,0,management,low
550,5343,0.28,0.9,4,275,6,0,0,0,marketing,low
551,2066,0.15,0.97,3,198,5,0,0,0,management,medium
552,7810,0.43,0.44,5,213,3,0,0,0,sales,low
553,14364,0.37,0.52,2,143,3,0,1,0,marketing,low
554,6879,0.74,0.8,3,219,2,0,0,0,marketing,medium
555,9398,0.49,0.83,3,172,2,0,0,0,sales,medium
556,12106,0.24,0.46,7,224,5,0,1,0,accounting,medium
557,13181,0.69,0.98,4,180,3,0,0,0,support,medium
558,13234,0.96,0.89,3,142,4,0,0,0,sales,medium
559,9331,0.89,0.68,4,146,3,0,0,0,sales,low
560,3475,0.72,0.69,3,270,4,0,0,0,technical,low
561,10617,0.99,0.55,3,170,3,0,0,0,marketing,medium
562,10106,0.48,0.99,5,180,2,0,0,0,accounting,low
563,5846,0.92,0.96,5,174,3,1,0,0,technical,low
564,7746,0.38,0.67,2,117,3,0,0,0,technical,low
565,1421,0.44,0.57,2,145,3,0,1,0,support,low
566,3238,0.97,0.86,5,135,3,0,0,0,hr,high
567,5108,0.56,0.59,3,185,2,0,0,0,RandD,medium
568,13512,0.77,0.76,6,263,6,0,0,0,sales,low
569,9708,0.62,0.71,4,168,2,0,0,0,sales,high
570,12876,0.37,0.72,3,169,2,1,0,0,support,medium
571,9467,0.99,0.7,2,182,4,0,0,0,accounting,medium
572,7193,0.66,0.72,5,152,3,1,0,0,sales,low
573,6570,0.62,0.36,2,137,4,1,0,0,marketing,medium
574,8816,0.93,0.84,3,159,3,0,0,0,technical,high
575,14860,0.45,0.54,2,129,3,0,1,0,technical,medium
576,7230,0.79,0.66,3,154,4,0,0,0,support,medium
577,1327,0.1,0.77,6,272,4,0,1,0,accounting,low
578,6100,0.87,0.98,4,266,2,1,0,0,product_mng,high
579,4083,0.49,0.99,3,221,2,1,0,0,technical,medium
580,1105,0.11,0.89,6,254,4,0,1,0,technical,low
581,1331,0.42,0.47,2,130,3,0,1,0,hr,low
582,3312,0.82,0.75,3,230,4,1,0,0,accounting,medium
583,9098,0.67,0.72,4,218,2,1,0,0,sales,low
584,952,0.36,0.52,2,157,3,0,1,0,technical,low
585,9828,0.54,0.53,3,203,2,0,0,0,support,low
586,10755,0.7,0.73,4,182,3,0,0,0,IT,medium
587,1379,0.8,0.87,5,240,6,0,1,0,technical,low
588,9770,1.0,0.67,5,241,4,0,0,0,RandD,medium
589,14162,0.49,0.88,4,244,3,0,0,0,sales,low
590,3983,0.6,0.95,3,221,3,0,0,0,sales,low
591,3380,0.82,0.54,4,191,3,0,0,0,sales,medium
592,4766,0.98,0.91,4,273,2,0,0,0,hr,low
593,8918,0.59,0.82,3,162,2,0,0,0,IT,high
594,10803,0.16,0.76,4,223,4,0,0,0,technical,low
595,5499,0.97,1.0,5,251,2,0,0,0,accounting,medium
596,9370,0.77,0.51,4,141,3,1,0,0,technical,low
597,3060,0.25,0.65,3,264,4,0,0,0,management,low
598,5002,0.66,0.71,3,136,3,1,0,0,technical,medium
599,8477,0.9,0.5,4,139,2,0,0,0,accounting,low
600,6482,0.77,0.74,2,187,6,0,0,0,RandD,medium
601,10189,0.87,0.49,4,213,3,0,0,0,technical,low
602,13227,0.64,0.56,3,257,6,0,0,0,marketing,medium
603,9671,0.34,0.62,2,257,6,1,0,0,support,low
604,5456,0.62,0.72,2,180,2,1,0,0,technical,low
605,2872,0.77,0.49,4,217,2,0,0,0,support,medium
606,3462,0.77,0.65,4,164,2,0,0,0,sales,medium
607,9794,0.84,0.63,2,162,3,0,0,0,sales,low
608,8354,0.88,0.75,4,159,2,0,0,0,hr,high
609,13419,0.49,0.65,4,233,7,0,0,0,sales,medium
610,8900,0.66,0.67,3,199,2,0,0,0,technical,low
611,8818,0.73,0.64,3,202,4,0,0,0,technical,high
612,9488,0.62,0.78,5,250,6,0,0,0,sales,low
613,3416,0.63,0.61,3,234,3,1,0,0,technical,medium
614,11920,0.66,0.49,5,235,8,1,0,0,sales,low
615,12161,0.1,0.95,7,301,4,0,1,0,marketing,low
616,14854,0.73,0.97,5,235,5,0,1,0,hr,low
617,8259,0.5,0.84,3,233,3,1,0,0,sales,medium
618,6965,0.89,0.81,3,268,3,0,0,0,sales,low
619,3114,0.98,0.84,3,286,4,0,0,0,technical,medium
620,7084,0.58,0.58,3,122,3,0,0,0,management,high
621,29,0.41,0.46,2,128,3,0,1,0,accounting,low
622,4067,0.94,0.51,5,238,2,0,0,0,sales,low
623,5084,0.78,0.77,3,149,4,1,0,0,support,medium
624,5762,0.88,0.53,3,188,3,0,0,0,technical,low
625,5672,0.75,0.96,5,190,3,0,0,0,sales,medium
626,12947,0.86,0.64,3,245,4,0,0,0,support,high
627,4985,0.91,0.8,4,181,3,0,0,0,sales,low
628,13744,0.89,0.77,3,144,3,0,0,0,management,high
629,9055,0.64,0.77,3,249,2,1,0,0,support,low
630,6865,0.23,0.51,6,194,4,1,0,0,RandD,medium
631,2889,0.66,0.75,4,203,3,1,0,0,IT,low
632,784,0.36,0.46,2,132,3,0,1,0,sales,low
633,12255,0.6,0.92,2,258,5,0,1,0,sales,low
634,14376,0.9,0.99,5,260,5,0,1,0,sales,low
635,1547,0.73,0.84,5,251,6,0,1,0,sales,medium
636,2473,0.97,0.63,3,133,3,0,0,0,hr,low
637,4419,0.75,0.69,2,257,2,1,0,0,product_mng,low
638,12199,0.1,0.89,7,285,4,0,1,0,technical,low
639,10475,0.6,0.61,4,140,4,0,0,0,sales,medium
640,13484,0.66,0.57,4,161,7,0,0,1,management,medium
641,9227,0.3,0.66,3,198,2,0,0,0,product_mng,medium
642,2094,0.58,0.9,3,212,3,0,0,0,hr,medium
643,13939,0.88,0.88,4,222,3,1,0,1,sales,medium
644,14783,0.73,1.0,4,252,5,0,1,0,technical,medium
645,6653,0.13,0.88,3,146,5,0,0,0,sales,low
646,11539,0.17,0.66,6,224,3,0,0,0,sales,medium
647,5848,0.77,0.85,5,221,5,0,0,0,technical,low
648,6289,0.81,0.88,4,149,3,0,0,0,accounting,medium
649,7225,0.89,0.73,3,169,3,0,0,0,support,high
650,11297,0.69,0.73,4,257,10,1,0,0,sales,medium
651,12670,0.72,0.6,3,153,5,0,1,0,technical,low
652,9478,0.18,0.48,4,176,4,1,0,0,sales,low
653,13048,0.68,0.49,3,178,3,1,0,0,RandD,low
654,10746,0.84,0.86,3,199,3,0,0,0,IT,medium
655,3237,0.17,0.93,5,183,5,0,0,0,accounting,high
656,7277,0.58,0.83,4,207,3,0,0,0,sales,low
657,1138,0.87,0.88,5,262,6,0,1,0,sales,low
658,14109,0.73,0.97,3,174,3,0,0,0,sales,low
659,13662,0.74,0.63,3,180,3,0,0,0,management,high
660,1829,0.3,0.89,5,257,5,0,1,0,RandD,low
661,5827,0.21,0.9,4,235,4,0,0,0,sales,medium
662,12040,0.41,0.54,2,152,3,0,1,0,technical,low
663,5460,0.66,0.75,3,228,2,0,0,0,technical,low
664,10279,0.57,0.58,3,251,2,0,0,0,support,high
665,14873,0.39,0.46,2,136,3,0,1,0,support,medium
666,13735,0.45,0.42,4,156,7,0,0,0,product_mng,high
667,11424,0.53,0.53,4,257,2,0,0,0,management,high
668,10928,0.49,0.52,3,156,2,0,0,0,sales,low
669,8756,0.95,0.51,3,224,4,0,0,0,support,medium
670,6761,0.94,0.6,5,278,2,0,0,0,technical,low
671,4400,0.72,0.87,4,184,4,0,0,0,support,medium
672,14502,0.4,0.46,2,128,3,0,1,0,management,low
673,2517,0.84,0.87,3,271,3,0,0,0,marketing,low
674,2876,0.69,0.82,4,208,2,0,0,0,support,medium
675,6915,0.69,1.0,5,237,3,0,0,0,technical,high
676,13347,0.56,0.48,5,192,2,1,0,0,technical,medium
677,5358,0.53,0.82,5,184,3,0,0,0,sales,medium
678,7722,0.59,0.6,3,149,4,0,0,0,sales,medium
679,9955,0.84,0.78,5,164,3,0,0,0,accounting,low
680,5171,0.2,0.72,5,123,2,1,0,0,technical,low
681,9029,0.52,0.57,5,162,3,0,0,0,sales,low
682,6070,0.54,0.64,6,278,2,0,0,0,technical,medium
683,6398,0.81,0.75,4,206,3,0,0,0,IT,medium
684,7616,0.9,0.79,3,222,6,1,0,0,technical,medium
685,2626,0.6,0.91,2,168,4,0,0,0,hr,low
686,685,0.42,1.0,3,202,3,0,1,0,sales,medium
687,2934,0.56,0.88,3,174,3,0,0,0,hr,low
688,14487,0.81,0.95,5,238,6,0,1,0,technical,low
689,419,0.42,0.53,3,199,4,0,1,0,technical,medium
690,3951,0.59,0.69,3,186,3,0,0,0,technical,low
691,899,0.11,0.77,7,273,4,0,1,0,management,low
692,11315,0.66,0.59,4,179,3,0,0,0,technical,low
693,3606,0.73,0.81,4,245,2,0,0,0,sales,low
694,3932,0.17,0.61,3,241,5,1,0,0,technical,low
695,14346,0.36,0.5,2,132,3,0,1,0,technical,low
696,7399,0.96,0.76,4,158,3,0,0,0,IT,low
697,11305,0.57,0.9,5,145,3,0,0,0,accounting,low
698,2016,0.81,0.57,3,224,2,0,0,0,hr,medium
699,665,0.1,0.77,5,276,4,0,1,0,support,low
700,9110,0.91,0.7,3,195,3,0,0,0,sales,medium
701,4198,0.67,0.66,6,152,3,0,0,0,RandD,medium
702,2158,0.67,0.54,2,141,2,0,0,0,sales,low
703,4274,0.56,0.81,5,274,4,0,0,0,RandD,medium
704,1553,0.17,0.55,6,250,5,0,1,0,sales,medium
705,104,0.09,0.94,7,267,4,0,1,0,sales,medium
706,8152,0.39,0.87,5,257,5,1,0,0,IT,medium
707,11899,0.89,0.55,4,159,2,0,0,0,sales,medium
708,9518,0.95,0.87,3,201,3,0,0,0,support,low
709,9390,0.8,0.86,3,226,2,0,0,0,accounting,medium
710,2571,0.8,0.96,3,257,5,0,0,0,support,medium
711,6297,0.77,0.68,5,162,4,1,0,0,technical,medium
712,3061,0.9,0.53,3,215,3,0,0,0,marketing,low
713,9929,0.54,0.9,3,206,3,0,0,0,technical,medium
714,7434,0.2,0.8,6,251,5,0,0,0,accounting,medium
715,1277,0.44,0.54,2,139,3,0,1,0,support,medium
716,11901,0.83,0.57,2,222,2,0,0,0,sales,medium
717,11500,0.65,0.77,4,205,3,0,0,0,sales,low
718,7347,0.36,0.69,3,98,2,0,0,0,sales,low
719,13131,0.54,0.44,3,153,2,0,0,0,technical,low
720,9468,0.66,0.56,5,202,3,0,0,0,support,medium
721,13438,0.57,1.0,4,227,10,0,0,0,technical,low
722,1429,0.09,0.87,6,266,4,0,1,0,support,medium
723,5808,0.48,0.51,5,286,3,0,0,0,management,low
724,11134,0.62,0.84,3,270,6,0,0,0,hr,medium
725,3990,0.83,0.81,3,242,6,0,0,0,sales,low
726,2857,0.82,0.74,3,232,3,0,0,0,hr,low
727,6838,0.6,0.97,5,145,2,0,0,0,technical,medium
728,9880,0.89,0.96,3,122,4,0,0,0,hr,low
729,435,0.1,0.84,6,309,4,0,1,0,support,low
730,3779,0.8,0.78,3,175,3,0,0,0,technical,medium
731,1807,0.45,0.57,2,143,3,0,1,0,support,low
732,5741,0.51,0.96,3,192,3,0,0,0,sales,medium
733,11606,0.89,0.96,3,179,8,0,0,0,management,high
734,3816,0.74,0.98,5,200,3,0,0,0,sales,medium
735,13870,0.66,0.78,4,161,6,0,0,0,IT,low
736,10842,0.71,0.72,3,271,2,0,0,0,support,low
737,872,0.87,0.94,4,260,5,0,1,0,hr,low
738,11761,0.32,0.48,4,117,10,0,0,1,marketing,medium
739,12441,0.41,0.48,2,139,3,0,1,0,technical,low
740,4277,0.7,0.84,4,184,3,0,0,0,sales,medium
741,6937,0.63,0.73,3,272,2,0,0,0,product_mng,low
742,6243,0.94,0.76,3,257,4,1,0,0,management,low
743,3193,0.49,0.76,5,237,3,0,0,0,IT,high
744,13352,0.55,0.68,3,178,3,1,0,0,technical,high
745,13165,0.66,0.76,3,170,3,0,0,0,technical,low
746,6238,0.57,0.58,3,132,3,0,0,0,support,low
747,13200,0.32,0.86,4,266,4,0,0,0,RandD,low
748,3758,0.63,0.89,4,192,2,0,0,0,sales,high
749,14392,0.4,0.47,2,146,3,0,1,0,sales,medium
750,12784,0.66,0.66,3,225,3,0,0,0,technical,low
751,8463,0.56,1.0,3,272,2,0,0,0,IT,medium
752,6896,0.69,0.91,4,128,3,1,0,0,sales,medium
753,1830,0.1,0.93,6,258,4,0,1,0,RandD,medium
754,6580,0.72,0.63,4,207,3,0,0,0,sales,low
755,4177,0.53,0.86,3,150,3,0,0,0,support,low
756,8782,0.49,0.49,2,226,3,0,0,0,support,high
757,5138,0.64,0.97,2,226,3,1,0,0,sales,medium
758,3474,0.13,0.91,4,175,5,0,0,0,technical,low
759,2340,0.14,0.51,5,173,4,0,0,0,support,medium
760,10326,0.99,0.89,4,254,3,1,0,0,sales,medium
761,8280,0.88,0.68,5,224,2,0,0,0,technical,low
762,6267,0.72,0.81,4,200,2,0,0,0,marketing,low
763,8023,0.98,0.98,5,210,6,0,0,0,sales,low
764,11745,0.48,0.89,4,145,3,0,0,0,sales,low
765,7007,0.44,0.39,2,188,3,0,0,0,technical,low
766,6804,0.28,0.83,4,162,3,0,0,0,sales,low
767,2493,0.62,0.66,4,143,3,0,0,0,support,medium
768,8205,0.77,0.85,5,192,2,0,0,0,technical,low
769,12890,0.16,0.83,5,173,4,0,0,0,IT,high
770,14952,0.39,0.54,2,154,3,0,1,0,marketing,low
771,14078,0.67,0.97,4,196,3,0,0,0,support,medium
772,8365,0.84,0.65,3,134,3,0,0,0,technical,medium
773,1976,0.46,0.54,2,138,3,0,1,0,product_mng,medium
774,3219,0.58,0.91,4,173,4,0,0,0,sales,low
775,12587,0.46,0.57,2,152,3,0,1,0,support,low
776,1718,0.11,0.96,6,310,4,0,1,0,technical,low
777,504,0.43,0.51,2,155,3,0,1,0,technical,medium
778,6274,0.63,0.82,3,269,3,0,0,0,sales,low
779,152,0.45,0.56,2,154,3,0,1,0,marketing,low
780,5759,0.71,0.76,3,246,3,0,0,0,hr,low
781,8593,0.75,0.82,4,252,3,0,0,0,technical,low
782,6319,0.83,0.64,4,210,3,0,0,0,management,medium
783,768,0.44,0.54,2,127,3,0,1,0,management,medium
784,13567,0.98,0.58,4,133,3,0,0,0,sales,low
785,9141,0.65,0.68,3,268,2,1,0,0,technical,low
786,2240,0.72,0.93,4,148,2,0,0,0,sales,low
787,2005,0.49,0.6,3,214,2,0,0,0,sales,low
788,7582,0.96,0.55,5,211,2,0,0,0,sales,low
789,4764,0.23,0.59,5,245,5,0,0,0,hr,low
790,11026,0.67,0.68,4,171,3,0,0,0,sales,low
791,13386,0.61,0.97,6,286,4,0,0,0,product_mng,medium
792,13366,0.77,0.87,3,275,4,1,0,0,support,medium
793,10132,0.12,0.65,5,262,6,0,0,0,support,medium
794,3526,0.67,0.84,6,250,2,0,0,0,sales,low
795,9887,0.68,0.5,4,166,4,1,0,0,technical,medium
796,13218,0.8,0.81,5,248,2,1,0,0,RandD,low
797,4005,0.5,0.71,5,210,5,0,0,0,technical,medium
798,8892,0.94,0.76,4,261,6,0,0,0,technical,medium
799,10390,0.5,0.76,3,174,3,0,0,0,sales,medium
800,9985,0.66,0.48,3,203,4,1,0,0,management,low
801,9774,0.83,0.74,4,233,3,0,0,0,accounting,medium
802,13342,0.82,0.87,5,145,6,0,0,0,hr,medium
803,12056,0.37,0.46,2,140,3,0,1,0,support,low
804,13487,0.56,0.71,3,211,6,0,0,1,marketing,low
805,1437,0.43,0.57,2,142,3,0,1,0,IT,medium
806,12698,0.11,0.8,6,306,4,0,1,0,sales,low
807,10124,0.81,0.79,4,222,3,0,0,0,support,medium
808,11338,0.65,0.37,3,170,6,0,0,0,IT,low
809,391,0.78,1.0,4,253,5,0,1,0,marketing,low
810,6981,0.66,0.98,4,225,2,1,0,0,hr,medium
811,723,0.44,0.47,2,130,3,0,1,0,technical,low
812,2474,0.48,0.53,4,271,3,0,0,0,hr,low
813,8310,0.97,0.63,5,199,2,1,0,0,IT,high
814,3320,0.59,0.72,3,188,3,1,0,0,technical,low
815,6185,0.93,0.7,5,206,4,0,0,0,accounting,low
816,6235,0.69,0.51,3,176,2,0,0,0,support,low
817,1227,0.4,0.48,2,142,3,0,1,0,marketing,low
818,10743,0.55,0.87,3,201,2,0,0,0,technical,medium
819,9595,0.57,0.53,3,162,3,0,0,0,support,low
820,3346,0.17,0.78,6,284,4,0,0,0,IT,medium
821,1278,0.78,1.0,4,267,5,0,1,0,technical,medium
822,5745,0.75,0.69,3,274,2,0,0,0,sales,medium
823,8896,0.93,0.92,5,185,5,0,0,0,technical,low
824,13222,0.62,0.91,3,269,8,0,0,0,support,medium
825,11656,0.56,0.71,5,244,3,0,0,0,product_mng,low
826,3169,0.71,0.62,3,258,2,0,0,0,technical,medium
827,7920,0.8,1.0,3,177,2,0,0,0,technical,medium
828,5531,0.7,0.54,3,198,3,1,0,1,hr,low
829,2842,0.13,0.69,4,127,4,0,0,0,sales,high
830,5091,0.8,0.58,3,197,3,0,0,0,support,medium
831,3496,0.66,0.87,3,186,2,0,0,0,IT,medium
832,12510,0.37,0.57,2,155,3,0,1,0,support,low
833,12323,0.61,0.47,2,253,3,0,1,0,sales,low
834,1481,0.09,0.93,6,271,4,0,1,0,accounting,medium
835,1500,0.44,0.48,2,128,3,0,1,0,support,low
836,6800,0.94,0.48,4,218,3,0,0,0,marketing,medium
837,10309,0.51,0.86,3,198,2,0,0,0,technical,low
838,14271,0.85,1.0,4,225,5,0,1,0,technical,low
839,3630,0.15,0.67,6,209,5,0,0,0,technical,low
840,13555,0.69,0.9,3,185,4,0,0,0,product_mng,low
841,6488,0.54,0.55,4,208,5,0,0,0,sales,high
842,13042,0.59,0.39,5,200,4,0,0,0,product_mng,medium
843,12174,0.1,0.88,6,284,4,0,1,0,sales,low
844,3393,0.81,0.7,4,219,2,1,0,0,hr,medium
845,1908,0.81,0.92,5,239,5,0,1,0,RandD,medium
846,2239,0.7,0.61,4,163,4,1,0,0,sales,low
847,6524,0.53,0.79,3,206,3,0,0,0,technical,medium
848,1217,0.44,0.56,2,127,3,0,1,0,IT,low
849,3859,0.5,0.65,3,215,2,0,0,0,technical,low
850,9996,0.93,0.79,5,241,4,0,0,0,marketing,high
851,1188,0.1,0.93,6,299,4,0,1,0,technical,low
852,2122,0.75,0.85,4,234,3,0,0,0,IT,low
853,9427,0.51,0.58,2,218,2,1,0,0,technical,low
854,14901,0.37,0.5,2,154,3,0,1,0,hr,medium
855,845,0.39,0.47,2,152,3,0,1,0,marketing,medium
856,12505,0.78,0.83,4,217,6,0,1,0,support,medium
857,5102,0.76,0.77,4,223,3,0,0,0,IT,low
858,8137,0.67,0.83,3,148,3,0,0,0,support,low
859,12236,0.83,0.85,4,255,5,0,1,0,management,low
860,8868,0.15,0.37,2,167,3,0,0,0,sales,low
861,11298,0.14,0.58,4,275,10,0,0,0,sales,medium
862,3262,1.0,0.87,4,129,5,0,0,0,support,medium
863,4662,0.59,0.99,3,235,2,0,0,0,management,medium
864,5488,0.99,0.72,3,220,2,1,0,0,product_mng,low
865,7827,0.67,0.82,5,148,2,1,0,0,technical,medium
866,1298,0.4,0.49,2,149,3,0,1,0,marketing,low
867,4940,0.69,0.59,3,233,3,0,0,0,support,medium
868,7259,0.82,0.9,3,227,3,0,0,0,marketing,medium
869,10891,0.55,0.54,3,233,2,0,0,0,support,low
870,9440,0.54,0.71,2,194,2,0,0,0,support,low
871,11673,0.5,0.68,3,245,4,0,0,0,marketing,medium
872,7526,0.94,0.88,5,150,4,0,0,0,technical,medium
873,9988,0.79,0.88,3,195,4,0,0,0,IT,low
874,2003,0.45,0.69,5,193,3,0,0,0,sales,low
875,9324,1.0,0.89,3,189,3,0,0,0,sales,low
876,11483,0.87,0.97,5,151,3,0,0,0,RandD,medium
877,11876,0.42,0.47,6,174,5,0,0,0,technical,low
878,10281,0.83,0.67,5,132,2,1,0,0,support,medium
879,8718,0.45,0.41,3,193,2,1,0,0,sales,low
880,7969,0.45,0.61,5,179,5,0,0,0,hr,low
881,4469,0.96,0.85,4,200,4,0,0,0,technical,medium
882,5072,0.69,0.74,4,237,3,0,0,0,technical,low
883,8500,0.4,0.37,3,123,2,0,0,0,sales,medium
884,9547,0.95,0.95,4,137,4,0,0,0,management,medium
885,13820,0.15,0.75,3,259,8,1,0,0,marketing,high
886,6310,0.94,0.66,5,219,3,0,0,0,support,low
887,3087,0.57,0.56,4,113,3,0,0,0,hr,low
888,6481,0.52,0.69,4,164,2,0,0,0,IT,medium
889,8057,0.79,0.55,4,266,3,0,0,0,technical,low
890,2721,0.63,0.62,4,184,4,0,0,0,support,medium
891,8272,0.8,0.51,4,141,3,1,0,0,sales,medium
892,9383,0.73,0.74,3,221,3,0,0,0,RandD,high
893,7750,0.6,0.54,3,136,3,1,0,0,technical,low
894,14446,0.48,0.57,4,270,4,0,1,0,technical,low
895,2032,0.67,0.57,2,160,4,0,0,0,support,low
896,12869,0.81,0.86,4,213,3,0,0,0,support,low
897,7369,0.73,0.91,4,248,2,1,0,0,technical,medium
898,8317,0.5,0.78,4,185,3,0,0,0,RandD,high
899,11529,0.89,0.55,5,251,10,0,0,0,management,high
900,8251,0.72,0.68,5,162,5,0,0,0,marketing,low
901,215,0.4,0.53,2,151,3,0,1,0,IT,low
902,9858,0.54,0.87,4,163,3,0,0,0,sales,medium
903,715,0.4,0.51,2,144,3,0,1,0,accounting,low
904,14514,0.1,0.77,7,250,5,0,1,0,RandD,medium
905,9231,0.87,0.76,5,182,3,0,0,0,RandD,medium
906,6432,0.73,0.95,3,222,4,0,0,0,sales,medium
907,7165,0.78,0.99,3,174,3,0,0,0,IT,low
908,4237,0.93,0.87,5,154,2,0,0,0,technical,medium
909,12007,0.1,0.77,6,247,4,0,1,0,sales,low
910,10394,0.83,0.77,3,260,2,0,0,0,sales,medium
911,14798,0.46,0.57,2,152,3,0,1,0,support,low
